# water properties created by TabulatedFluidProperties on Fri Oct 22 09:55:25 2021-extended by RKP 2021.10.22,,,,,

pressure, temperature, density, viscosity, enthalpy, internal_energy
1.12E+07,922.148,27.4718,3.52E-05,3.74E+06,3.33E+06
1.12E+07,927.013,27.2996,3.54E-05,3.75E+06,3.34E+06
1.12E+07,931.879,27.13,3.56E-05,3.76E+06,3.35E+06
1.12E+07,936.745,26.9629,3.57E-05,3.77E+06,3.36E+06
1.12E+07,941.611,26.7983,3.59E-05,3.79E+06,3.37E+06
1.12E+07,946.477,26.636,3.61E-05,3.80E+06,3.38E+06
1.12E+07,951.342,26.476,3.63E-05,3.81E+06,3.39E+06
1.12E+07,956.208,26.3182,3.65E-05,3.82E+06,3.40E+06
1.12E+07,961.074,26.1627,3.67E-05,3.83E+06,3.41E+06
1.12E+07,965.94,26.0093,3.69E-05,3.85E+06,3.41E+06
1.12E+07,970.805,25.858,3.71E-05,3.86E+06,3.42E+06
1.12E+07,975.671,25.7087,3.73E-05,3.87E+06,3.43E+06
1.12E+07,980.537,25.5614,3.75E-05,3.88E+06,3.44E+06
1.12E+07,985.403,25.4161,3.77E-05,3.89E+06,3.45E+06
1.12E+07,990.268,25.2727,3.78E-05,3.91E+06,3.46E+06
1.12E+07,995.134,25.1311,3.80E-05,3.92E+06,3.47E+06
1.12E+07,1000,24.9914,3.82E-05,3.93E+06,3.48E+06
1.22E+07,100,1005.93,0.00166024,19980.5,7843.43
1.22E+07,275,1005.93,0.00166024,19980.5,7843.43
1.22E+07,279.866,1005.73,0.00142549,40205.2,28065.7
1.22E+07,284.732,1005.21,0.00123976,60410.2,48264.4
1.22E+07,289.597,1004.42,0.00109003,80604.1,68448.7
1.22E+07,294.463,1003.37,0.000967392,100792,88624.3
1.22E+07,299.329,1002.11,0.00086555,120978,108795
1.22E+07,304.195,1000.64,0.000779966,141164,128962
1.22E+07,309.06,998.985,0.000707293,161351,149129
1.22E+07,313.926,997.156,0.000645016,181542,169298
1.22E+07,318.792,995.163,0.000591216,201737,189469
1.22E+07,323.658,993.018,0.000544402,221939,209645
1.22E+07,328.523,990.727,0.000503405,242150,229827
1.22E+07,333.389,988.298,0.000467293,262370,250017
1.22E+07,338.255,985.738,0.000435315,282603,270217
1.22E+07,343.121,983.052,0.000406862,302849,290429
1.22E+07,347.987,980.245,0.000381434,323110,310655
1.22E+07,352.852,977.321,0.000358616,343389,330897
1.22E+07,357.718,974.283,0.000338065,363687,351156
1.22E+07,362.584,971.136,0.00031949,384007,371435
1.22E+07,367.45,967.882,0.000302646,404350,391736
1.22E+07,372.315,964.523,0.000287325,424718,412060
1.22E+07,377.181,961.061,0.000273349,445113,432410
1.22E+07,382.047,957.499,0.000260566,465538,452787
1.22E+07,386.913,953.838,0.000248843,485995,473195
1.22E+07,391.779,950.079,0.000238066,506485,493635
1.22E+07,396.644,946.222,0.000228136,527012,514109
1.22E+07,401.51,942.269,0.000218964,547577,534620
1.22E+07,406.376,938.22,0.000210476,568183,555170
1.22E+07,411.242,934.075,0.000202603,588833,575762
1.22E+07,416.107,929.833,0.000195286,609530,596400
1.22E+07,420.973,925.495,0.000188472,630276,617084
1.22E+07,425.839,921.059,0.000182115,651076,637820
1.22E+07,430.705,916.525,0.000176174,671931,658610
1.22E+07,435.57,911.891,0.000170609,692847,679458
1.22E+07,440.436,907.157,0.000165389,713826,700368
1.22E+07,445.302,902.319,0.000160484,734874,721343
1.22E+07,450.168,897.377,0.000155865,755993,742388
1.22E+07,455.034,892.327,0.000151509,777190,763508
1.22E+07,459.899,887.168,0.000147394,798469,784707
1.22E+07,464.765,881.895,0.000143499,819836,805992
1.22E+07,469.631,876.507,0.000139806,841297,827367
1.22E+07,474.497,870.998,0.000136299,862857,848840
1.22E+07,479.362,865.365,0.000132962,884525,870417
1.22E+07,484.228,859.602,0.000129781,906308,892105
1.22E+07,489.094,853.706,0.000126743,928213,913912
1.22E+07,493.96,847.669,0.000123837,950250,935847
1.22E+07,498.826,841.485,0.000121051,972428,957919
1.22E+07,503.691,835.147,0.000118375,994758,980139
1.22E+07,508.557,828.648,0.0001158,1.02E+06,1.00E+06
1.22E+07,513.423,821.977,0.000113316,1.04E+06,1.03E+06
1.22E+07,518.289,815.125,0.000110915,1.06E+06,1.05E+06
1.22E+07,523.154,808.081,0.000108589,1.09E+06,1.07E+06
1.22E+07,528.02,800.831,0.000106331,1.11E+06,1.09E+06
1.22E+07,532.886,793.36,0.000104133,1.13E+06,1.12E+06
1.22E+07,537.752,785.653,0.000101989,1.16E+06,1.14E+06
1.22E+07,542.617,777.688,9.99E-05,1.18E+06,1.16E+06
1.22E+07,547.483,769.444,9.78E-05,1.20E+06,1.19E+06
1.22E+07,552.349,760.894,9.58E-05,1.23E+06,1.21E+06
1.22E+07,557.215,752.005,9.38E-05,1.25E+06,1.24E+06
1.22E+07,562.081,742.738,9.18E-05,1.28E+06,1.26E+06
1.22E+07,566.946,733.048,8.98E-05,1.31E+06,1.29E+06
1.22E+07,571.812,722.875,8.78E-05,1.33E+06,1.32E+06
1.22E+07,576.678,712.145,8.59E-05,1.36E+06,1.34E+06
1.22E+07,581.544,700.763,8.38E-05,1.39E+06,1.37E+06
1.22E+07,586.409,688.607,8.18E-05,1.42E+06,1.40E+06
1.22E+07,591.275,675.511,7.96E-05,1.45E+06,1.43E+06
1.22E+07,596.141,661.242,7.74E-05,1.48E+06,1.46E+06
1.22E+07,601.007,70.3303,2.13E-05,2.70E+06,2.52E+06
1.22E+07,605.872,67.2154,2.15E-05,2.73E+06,2.55E+06
1.22E+07,610.738,64.6614,2.17E-05,2.77E+06,2.58E+06
1.22E+07,615.604,62.4915,2.20E-05,2.80E+06,2.60E+06
1.22E+07,620.47,60.6047,2.22E-05,2.82E+06,2.62E+06
1.22E+07,625.336,58.9359,2.24E-05,2.85E+06,2.64E+06
1.22E+07,630.201,57.4402,2.27E-05,2.87E+06,2.66E+06
1.22E+07,635.067,56.0853,2.29E-05,2.90E+06,2.68E+06
1.22E+07,639.933,54.8472,2.31E-05,2.92E+06,2.70E+06
1.22E+07,644.799,53.7074,2.34E-05,2.94E+06,2.71E+06
1.22E+07,649.664,52.6517,2.36E-05,2.96E+06,2.73E+06
1.22E+07,654.53,51.6687,2.38E-05,2.98E+06,2.74E+06
1.22E+07,659.396,50.7491,2.41E-05,3.00E+06,2.76E+06
1.22E+07,664.262,49.8855,2.43E-05,3.02E+06,2.77E+06
1.22E+07,669.128,49.0714,2.45E-05,3.03E+06,2.78E+06
1.22E+07,673.993,48.3017,2.47E-05,3.05E+06,2.80E+06
1.22E+07,678.859,47.5718,2.50E-05,3.07E+06,2.81E+06
1.22E+07,683.725,46.878,2.52E-05,3.08E+06,2.82E+06
1.22E+07,688.591,46.2168,2.54E-05,3.10E+06,2.83E+06
1.22E+07,693.456,45.5854,2.56E-05,3.11E+06,2.85E+06
1.22E+07,698.322,44.9814,2.59E-05,3.13E+06,2.86E+06
1.22E+07,703.188,44.4025,2.61E-05,3.15E+06,2.87E+06
1.22E+07,708.054,43.8467,2.63E-05,3.16E+06,2.88E+06
1.22E+07,712.919,43.3123,2.65E-05,3.18E+06,2.89E+06
1.22E+07,717.785,42.7978,2.67E-05,3.19E+06,2.91E+06
1.22E+07,722.651,42.3017,2.69E-05,3.20E+06,2.92E+06
1.22E+07,727.517,41.8229,2.72E-05,3.22E+06,2.93E+06
1.22E+07,732.383,41.3603,2.74E-05,3.23E+06,2.94E+06
1.22E+07,737.248,40.9127,2.76E-05,3.25E+06,2.95E+06
1.22E+07,742.114,40.4793,2.78E-05,3.26E+06,2.96E+06
1.22E+07,746.98,40.0592,2.80E-05,3.28E+06,2.97E+06
1.22E+07,751.846,39.6516,2.82E-05,3.29E+06,2.98E+06
1.22E+07,756.711,39.2559,2.84E-05,3.30E+06,2.99E+06
1.22E+07,761.577,38.8715,2.86E-05,3.32E+06,3.00E+06
1.22E+07,766.443,38.4976,2.88E-05,3.33E+06,3.01E+06
1.22E+07,771.309,38.1338,2.90E-05,3.34E+06,3.02E+06
1.22E+07,776.174,37.7795,2.93E-05,3.36E+06,3.03E+06
1.22E+07,781.04,37.4344,2.95E-05,3.37E+06,3.04E+06
1.22E+07,785.906,37.0979,2.97E-05,3.38E+06,3.05E+06
1.22E+07,790.772,36.7696,2.99E-05,3.39E+06,3.06E+06
1.22E+07,795.638,36.4492,3.01E-05,3.41E+06,3.07E+06
1.22E+07,800.503,36.1363,3.03E-05,3.42E+06,3.08E+06
1.22E+07,805.369,35.8307,3.05E-05,3.43E+06,3.09E+06
1.22E+07,810.235,35.5319,3.07E-05,3.45E+06,3.10E+06
1.22E+07,815.101,35.2397,3.09E-05,3.46E+06,3.11E+06
1.22E+07,819.966,34.9538,3.11E-05,3.47E+06,3.12E+06
1.22E+07,824.832,34.674,3.13E-05,3.48E+06,3.13E+06
1.22E+07,829.698,34.4001,3.15E-05,3.50E+06,3.14E+06
1.22E+07,834.564,34.1318,3.17E-05,3.51E+06,3.15E+06
1.22E+07,839.43,33.8689,3.19E-05,3.52E+06,3.16E+06
1.22E+07,844.295,33.6111,3.21E-05,3.53E+06,3.17E+06
1.22E+07,849.161,33.3585,3.23E-05,3.55E+06,3.18E+06
1.22E+07,854.027,33.1106,3.25E-05,3.56E+06,3.19E+06
1.22E+07,858.893,32.8674,3.27E-05,3.57E+06,3.20E+06
1.22E+07,863.758,32.6287,3.29E-05,3.58E+06,3.21E+06
1.22E+07,868.624,32.3944,3.31E-05,3.60E+06,3.22E+06
1.22E+07,873.49,32.1643,3.33E-05,3.61E+06,3.23E+06
1.22E+07,878.356,31.9383,3.35E-05,3.62E+06,3.24E+06
1.22E+07,883.221,31.7162,3.37E-05,3.63E+06,3.25E+06
1.22E+07,888.087,31.498,3.39E-05,3.64E+06,3.26E+06
1.22E+07,892.953,31.2835,3.41E-05,3.66E+06,3.27E+06
1.22E+07,897.819,31.0725,3.43E-05,3.67E+06,3.28E+06
1.22E+07,902.685,30.8651,3.45E-05,3.68E+06,3.29E+06
1.22E+07,907.55,30.661,3.47E-05,3.69E+06,3.30E+06
1.22E+07,912.416,30.4602,3.49E-05,3.71E+06,3.30E+06
1.22E+07,917.282,30.2626,3.50E-05,3.72E+06,3.31E+06
1.22E+07,922.148,30.0681,3.52E-05,3.73E+06,3.32E+06
1.22E+07,927.013,29.8766,3.54E-05,3.74E+06,3.33E+06
1.22E+07,931.879,29.688,3.56E-05,3.75E+06,3.34E+06
1.22E+07,936.745,29.5023,3.58E-05,3.77E+06,3.35E+06
1.22E+07,941.611,29.3194,3.60E-05,3.78E+06,3.36E+06
1.22E+07,946.477,29.1392,3.62E-05,3.79E+06,3.37E+06
1.22E+07,951.342,28.9616,3.64E-05,3.80E+06,3.38E+06
1.22E+07,956.208,28.7866,3.66E-05,3.81E+06,3.39E+06
1.22E+07,961.074,28.614,3.68E-05,3.83E+06,3.40E+06
1.22E+07,965.94,28.4439,3.70E-05,3.84E+06,3.41E+06
1.22E+07,970.805,28.2762,3.72E-05,3.85E+06,3.42E+06
1.22E+07,975.671,28.1108,3.73E-05,3.86E+06,3.43E+06
1.22E+07,980.537,27.9477,3.75E-05,3.88E+06,3.44E+06
1.22E+07,985.403,27.7868,3.77E-05,3.89E+06,3.45E+06
1.22E+07,990.268,27.628,3.79E-05,3.90E+06,3.46E+06
1.22E+07,995.134,27.4713,3.81E-05,3.91E+06,3.47E+06
1.22E+07,1000,27.3167,3.83E-05,3.92E+06,3.48E+06
1.32E+07,100,1006.43,0.00165855,20981.3,7847.48
1.32E+07,275,1006.43,0.00165855,20981.3,7847.48
1.32E+07,279.866,1006.21,0.00142441,41186.8,28050.2
1.32E+07,284.732,1005.68,0.00123908,61374.8,48231.2
1.32E+07,289.597,1004.87,0.00108963,81553.3,68399.2
1.32E+07,294.463,1003.82,0.000967187,101727,88559.5
1.32E+07,299.329,1002.55,0.000865481,121900,108715
1.32E+07,304.195,1001.08,0.000779995,142073,128869
1.32E+07,309.06,999.418,0.000707392,162249,149023
1.32E+07,313.926,997.586,0.000645166,182428,169178
1.32E+07,318.792,995.592,0.000591402,202613,189336
1.32E+07,323.658,993.445,0.000544615,222804,209499
1.32E+07,328.523,991.155,0.000503638,243005,229668
1.32E+07,333.389,988.727,0.000467539,263215,249846
1.32E+07,338.255,986.168,0.000435571,283437,270033
1.32E+07,343.121,983.484,0.000407124,303673,290233
1.32E+07,347.987,980.679,0.000381701,323924,310446
1.32E+07,352.852,977.758,0.000358886,344193,330674
1.32E+07,357.718,974.725,0.000338336,364481,350921
1.32E+07,362.584,971.582,0.000319761,384791,371186
1.32E+07,367.45,968.332,0.000302916,405123,391473
1.32E+07,372.315,964.979,0.000287595,425481,411783
1.32E+07,377.181,961.523,0.000273618,445866,432119
1.32E+07,382.047,957.968,0.000260833,466280,452482
1.32E+07,386.913,954.314,0.000249108,486726,472875
1.32E+07,391.779,950.562,0.000238329,507205,493299
1.32E+07,396.644,946.714,0.000228397,527720,513757
1.32E+07,401.51,942.769,0.000219223,548273,534252
1.32E+07,406.376,938.73,0.000210733,568867,554786
1.32E+07,411.242,934.594,0.000202858,589504,575361
1.32E+07,416.107,930.363,0.000195539,610187,595980
1.32E+07,420.973,926.036,0.000188724,630920,616646
1.32E+07,425.839,921.612,0.000182366,651705,637363
1.32E+07,430.705,917.091,0.000176423,672546,658132
1.32E+07,435.57,912.471,0.000170858,693445,678959
1.32E+07,440.436,907.75,0.000165637,714408,699847
1.32E+07,445.302,902.928,0.000160731,735438,720799
1.32E+07,450.168,898.002,0.000156111,756540,741820
1.32E+07,455.034,892.97,0.000151755,777717,762915
1.32E+07,459.899,887.829,0.00014764,798976,784088
1.32E+07,464.765,882.577,0.000143745,820321,805344
1.32E+07,469.631,877.209,0.000140053,841759,826690
1.32E+07,474.497,871.723,0.000136546,863295,848132
1.32E+07,479.362,866.114,0.00013321,884937,869675
1.32E+07,484.228,860.377,0.00013003,906692,891328
1.32E+07,489.094,854.508,0.000126994,928567,913098
1.32E+07,493.96,848.501,0.00012409,950572,934994
1.32E+07,498.826,842.35,0.000121306,972716,957024
1.32E+07,503.691,836.047,0.000118633,995009,979198
1.32E+07,508.557,829.585,0.00011606,1.02E+06,1.00E+06
1.32E+07,513.423,822.956,0.00011358,1.04E+06,1.02E+06
1.32E+07,518.289,816.148,0.000111184,1.06E+06,1.05E+06
1.32E+07,523.154,809.152,0.000108863,1.09E+06,1.07E+06
1.32E+07,528.02,801.956,0.00010661,1.11E+06,1.09E+06
1.32E+07,532.886,794.544,0.000104418,1.13E+06,1.12E+06
1.32E+07,537.752,786.901,0.00010228,1.16E+06,1.14E+06
1.32E+07,542.617,779.009,0.000100189,1.18E+06,1.16E+06
1.32E+07,547.483,770.845,9.81E-05,1.20E+06,1.19E+06
1.32E+07,552.349,762.385,9.61E-05,1.23E+06,1.21E+06
1.32E+07,557.215,753.599,9.41E-05,1.25E+06,1.24E+06
1.32E+07,562.081,744.451,9.22E-05,1.28E+06,1.26E+06
1.32E+07,566.946,734.897,9.02E-05,1.31E+06,1.29E+06
1.32E+07,571.812,724.883,8.82E-05,1.33E+06,1.31E+06
1.32E+07,576.678,714.343,8.63E-05,1.36E+06,1.34E+06
1.32E+07,581.544,703.191,8.43E-05,1.39E+06,1.37E+06
1.32E+07,586.409,691.316,8.22E-05,1.42E+06,1.40E+06
1.32E+07,591.275,678.572,8.02E-05,1.45E+06,1.43E+06
1.32E+07,596.141,664.759,7.80E-05,1.48E+06,1.46E+06
1.32E+07,601.007,649.583,7.57E-05,1.51E+06,1.49E+06
1.32E+07,605.872,79.5071,2.17E-05,2.66E+06,2.50E+06
1.32E+07,610.738,75.3531,2.19E-05,2.71E+06,2.53E+06
1.32E+07,615.604,72.0851,2.21E-05,2.74E+06,2.56E+06
1.32E+07,620.47,69.3786,2.24E-05,2.78E+06,2.59E+06
1.32E+07,625.336,67.0681,2.26E-05,2.81E+06,2.61E+06
1.32E+07,630.201,65.0532,2.28E-05,2.83E+06,2.63E+06
1.32E+07,635.067,63.2674,2.30E-05,2.86E+06,2.65E+06
1.32E+07,639.933,61.6644,2.33E-05,2.88E+06,2.67E+06
1.32E+07,644.799,60.2105,2.35E-05,2.91E+06,2.69E+06
1.32E+07,649.664,58.8807,2.37E-05,2.93E+06,2.70E+06
1.32E+07,654.53,57.6558,2.39E-05,2.95E+06,2.72E+06
1.32E+07,659.396,56.5207,2.42E-05,2.97E+06,2.74E+06
1.32E+07,664.262,55.4635,2.44E-05,2.99E+06,2.75E+06
1.32E+07,669.128,54.4743,2.46E-05,3.01E+06,2.76E+06
1.32E+07,673.993,53.5452,2.48E-05,3.03E+06,2.78E+06
1.32E+07,678.859,52.6694,2.51E-05,3.04E+06,2.79E+06
1.32E+07,683.725,51.8412,2.53E-05,3.06E+06,2.81E+06
1.32E+07,688.591,51.056,2.55E-05,3.08E+06,2.82E+06
1.32E+07,693.456,50.3095,2.57E-05,3.09E+06,2.83E+06
1.32E+07,698.322,49.5982,2.59E-05,3.11E+06,2.84E+06
1.32E+07,703.188,48.9191,2.62E-05,3.13E+06,2.86E+06
1.32E+07,708.054,48.2694,2.64E-05,3.14E+06,2.87E+06
1.32E+07,712.919,47.6468,2.66E-05,3.16E+06,2.88E+06
1.32E+07,717.785,47.0492,2.68E-05,3.17E+06,2.89E+06
1.32E+07,722.651,46.4746,2.70E-05,3.19E+06,2.90E+06
1.32E+07,727.517,45.9215,2.72E-05,3.20E+06,2.91E+06
1.32E+07,732.383,45.3883,2.75E-05,3.22E+06,2.93E+06
1.32E+07,737.248,44.8738,2.77E-05,3.23E+06,2.94E+06
1.32E+07,742.114,44.3766,2.79E-05,3.25E+06,2.95E+06
1.32E+07,746.98,43.8956,2.81E-05,3.26E+06,2.96E+06
1.32E+07,751.846,43.43,2.83E-05,3.27E+06,2.97E+06
1.32E+07,756.711,42.9788,2.85E-05,3.29E+06,2.98E+06
1.32E+07,761.577,42.5411,2.87E-05,3.30E+06,2.99E+06
1.32E+07,766.443,42.1161,2.89E-05,3.32E+06,3.00E+06
1.32E+07,771.309,41.7033,2.91E-05,3.33E+06,3.01E+06
1.32E+07,776.174,41.3019,2.93E-05,3.34E+06,3.02E+06
1.32E+07,781.04,40.9114,2.95E-05,3.36E+06,3.03E+06
1.32E+07,785.906,40.5312,2.98E-05,3.37E+06,3.04E+06
1.32E+07,790.772,40.1608,3.00E-05,3.38E+06,3.05E+06
1.32E+07,795.638,39.7997,3.02E-05,3.40E+06,3.06E+06
1.32E+07,800.503,39.4475,3.04E-05,3.41E+06,3.07E+06
1.32E+07,805.369,39.1037,3.06E-05,3.42E+06,3.08E+06
1.32E+07,810.235,38.7681,3.08E-05,3.43E+06,3.09E+06
1.32E+07,815.101,38.4403,3.10E-05,3.45E+06,3.10E+06
1.32E+07,819.966,38.1198,3.12E-05,3.46E+06,3.11E+06
1.32E+07,824.832,37.8065,3.14E-05,3.47E+06,3.12E+06
1.32E+07,829.698,37.5,3.16E-05,3.49E+06,3.13E+06
1.32E+07,834.564,37.2,3.18E-05,3.50E+06,3.14E+06
1.32E+07,839.43,36.9064,3.20E-05,3.51E+06,3.15E+06
1.32E+07,844.295,36.6188,3.22E-05,3.52E+06,3.16E+06
1.32E+07,849.161,36.337,3.24E-05,3.54E+06,3.17E+06
1.32E+07,854.027,36.0608,3.26E-05,3.55E+06,3.18E+06
1.32E+07,858.893,35.79,3.28E-05,3.56E+06,3.19E+06
1.32E+07,863.758,35.5244,3.30E-05,3.57E+06,3.20E+06
1.32E+07,868.624,35.2638,3.32E-05,3.59E+06,3.21E+06
1.32E+07,873.49,35.0081,3.34E-05,3.60E+06,3.22E+06
1.32E+07,878.356,34.7571,3.36E-05,3.61E+06,3.23E+06
1.32E+07,883.221,34.5107,3.38E-05,3.62E+06,3.24E+06
1.32E+07,888.087,34.2686,3.40E-05,3.64E+06,3.25E+06
1.32E+07,892.953,34.0307,3.42E-05,3.65E+06,3.26E+06
1.32E+07,897.819,33.797,3.43E-05,3.66E+06,3.27E+06
1.32E+07,902.685,33.5672,3.45E-05,3.67E+06,3.28E+06
1.32E+07,907.55,33.3414,3.47E-05,3.69E+06,3.29E+06
1.32E+07,912.416,33.1192,3.49E-05,3.70E+06,3.30E+06
1.32E+07,917.282,32.9007,3.51E-05,3.71E+06,3.31E+06
1.32E+07,922.148,32.6857,3.53E-05,3.72E+06,3.32E+06
1.32E+07,927.013,32.4742,3.55E-05,3.74E+06,3.33E+06
1.32E+07,931.879,32.266,3.57E-05,3.75E+06,3.34E+06
1.32E+07,936.745,32.061,3.59E-05,3.76E+06,3.35E+06
1.32E+07,941.611,31.8592,3.61E-05,3.77E+06,3.36E+06
1.32E+07,946.477,31.6604,3.63E-05,3.78E+06,3.37E+06
1.32E+07,951.342,31.4646,3.65E-05,3.80E+06,3.38E+06
1.32E+07,956.208,31.2717,3.67E-05,3.81E+06,3.39E+06
1.32E+07,961.074,31.0816,3.68E-05,3.82E+06,3.40E+06
1.32E+07,965.94,30.8943,3.70E-05,3.83E+06,3.40E+06
1.32E+07,970.805,30.7097,3.72E-05,3.84E+06,3.41E+06
1.32E+07,975.671,30.5277,3.74E-05,3.86E+06,3.42E+06
1.32E+07,980.537,30.3482,3.76E-05,3.87E+06,3.43E+06
1.32E+07,985.403,30.1712,3.78E-05,3.88E+06,3.44E+06
1.32E+07,990.268,29.9967,3.80E-05,3.89E+06,3.45E+06
1.32E+07,995.134,29.8245,3.82E-05,3.91E+06,3.46E+06
1.32E+07,1000,29.6546,3.84E-05,3.92E+06,3.47E+06
1.42E+07,100,1006.92,0.00165688,21980.6,7851.1
1.42E+07,275,1006.92,0.00165688,21980.6,7851.1
1.42E+07,279.866,1006.69,0.00142334,42167.1,28034.4
1.42E+07,284.732,1006.14,0.00123841,62338.3,48197.8
1.42E+07,289.597,1005.33,0.00108924,82501.6,68349.7
1.42E+07,294.463,1004.27,0.000966985,102662,88494.9
1.42E+07,299.329,1002.99,0.000865416,122821,108636
1.42E+07,304.195,1001.51,0.000780026,142982,128776
1.42E+07,309.06,999.85,0.000707492,163146,148917
1.42E+07,313.926,998.015,0.000645316,183314,169059
1.42E+07,318.792,996.019,0.000591589,203488,189204
1.42E+07,323.658,993.872,0.000544829,223669,209354
1.42E+07,328.523,991.581,0.00050387,243859,229511
1.42E+07,333.389,989.154,0.000467785,264059,249676
1.42E+07,338.255,986.597,0.000435827,284271,269850
1.42E+07,343.121,983.915,0.000407387,304497,290037
1.42E+07,347.987,981.113,0.000381967,324738,310237
1.42E+07,352.852,978.195,0.000359155,344997,330453
1.42E+07,357.718,975.165,0.000338606,365276,350686
1.42E+07,362.584,972.026,0.000320032,385575,370938
1.42E+07,367.45,968.782,0.000303187,405897,391212
1.42E+07,372.315,965.434,0.000287864,426245,411508
1.42E+07,377.181,961.984,0.000273886,446619,431830
1.42E+07,382.047,958.435,0.000261099,467023,452178
1.42E+07,386.913,954.788,0.000249373,487457,472556
1.42E+07,391.779,951.044,0.000238592,507925,492965
1.42E+07,396.644,947.203,0.000228658,528428,513408
1.42E+07,401.51,943.268,0.000219482,548969,533886
1.42E+07,406.376,939.237,0.00021099,569551,554403
1.42E+07,411.242,935.112,0.000203113,590176,574961
1.42E+07,416.107,930.891,0.000195793,610846,595562
1.42E+07,420.973,926.575,0.000188976,631565,616210
1.42E+07,425.839,922.163,0.000182617,652336,636907
1.42E+07,430.705,917.654,0.000176672,673161,657657
1.42E+07,435.57,913.048,0.000171106,694045,678463
1.42E+07,440.436,908.342,0.000165884,714992,699329
1.42E+07,445.302,903.535,0.000160977,736005,720258
1.42E+07,450.168,898.625,0.000156357,757088,741256
1.42E+07,455.034,893.61,0.000152,778246,762325
1.42E+07,459.899,888.487,0.000147885,799485,783472
1.42E+07,464.765,883.254,0.00014399,820809,804701
1.42E+07,469.631,877.907,0.000140298,842224,826018
1.42E+07,474.497,872.443,0.000136792,863736,847429
1.42E+07,479.362,866.858,0.000133457,885352,868940
1.42E+07,484.228,861.147,0.000130279,907079,890558
1.42E+07,489.094,855.306,0.000127244,928925,912291
1.42E+07,493.96,849.328,0.000124341,950899,934148
1.42E+07,498.826,843.208,0.00012156,973009,956136
1.42E+07,503.691,836.94,0.000118889,995265,978266
1.42E+07,508.557,830.515,0.00011632,1.02E+06,1.00E+06
1.42E+07,513.423,823.925,0.000113843,1.04E+06,1.02E+06
1.42E+07,518.289,817.161,0.00011145,1.06E+06,1.05E+06
1.42E+07,523.154,810.213,0.000109134,1.09E+06,1.07E+06
1.42E+07,528.02,803.068,0.000106886,1.11E+06,1.09E+06
1.42E+07,532.886,795.714,0.0001047,1.13E+06,1.11E+06
1.42E+07,537.752,788.134,0.000102569,1.16E+06,1.14E+06
1.42E+07,542.617,780.311,0.000100485,1.18E+06,1.16E+06
1.42E+07,547.483,772.226,9.84E-05,1.20E+06,1.19E+06
1.42E+07,552.349,763.853,9.64E-05,1.23E+06,1.21E+06
1.42E+07,557.215,755.166,9.45E-05,1.25E+06,1.24E+06
1.42E+07,562.081,746.13,9.25E-05,1.28E+06,1.26E+06
1.42E+07,566.946,736.706,9.05E-05,1.31E+06,1.29E+06
1.42E+07,571.812,726.844,8.86E-05,1.33E+06,1.31E+06
1.42E+07,576.678,716.483,8.66E-05,1.36E+06,1.34E+06
1.42E+07,581.544,705.545,8.47E-05,1.39E+06,1.37E+06
1.42E+07,586.409,693.932,8.27E-05,1.41E+06,1.39E+06
1.42E+07,591.275,681.512,8.06E-05,1.44E+06,1.42E+06
1.42E+07,596.141,668.112,7.85E-05,1.47E+06,1.45E+06
1.42E+07,601.007,653.485,7.63E-05,1.51E+06,1.48E+06
1.42E+07,605.872,637.251,7.40E-05,1.54E+06,1.52E+06
1.42E+07,610.738,618.735,7.14E-05,1.58E+06,1.55E+06
1.42E+07,615.604,84.0619,2.24E-05,2.68E+06,2.51E+06
1.42E+07,620.47,79.8991,2.26E-05,2.72E+06,2.54E+06
1.42E+07,625.336,76.5512,2.28E-05,2.76E+06,2.57E+06
1.42E+07,630.201,73.7489,2.30E-05,2.79E+06,2.60E+06
1.42E+07,635.067,71.341,2.32E-05,2.82E+06,2.62E+06
1.42E+07,639.933,69.2313,2.34E-05,2.84E+06,2.64E+06
1.42E+07,644.799,67.3547,2.36E-05,2.87E+06,2.66E+06
1.42E+07,649.664,65.6655,2.39E-05,2.89E+06,2.68E+06
1.42E+07,654.53,64.1302,2.41E-05,2.92E+06,2.70E+06
1.42E+07,659.396,62.7235,2.43E-05,2.94E+06,2.71E+06
1.42E+07,664.262,61.4261,2.45E-05,2.96E+06,2.73E+06
1.42E+07,669.128,60.2225,2.47E-05,2.98E+06,2.74E+06
1.42E+07,673.993,59.1006,2.50E-05,3.00E+06,2.76E+06
1.42E+07,678.859,58.0501,2.52E-05,3.02E+06,2.77E+06
1.42E+07,683.725,57.0629,2.54E-05,3.04E+06,2.79E+06
1.42E+07,688.591,56.1319,2.56E-05,3.05E+06,2.80E+06
1.42E+07,693.456,55.2513,2.58E-05,3.07E+06,2.81E+06
1.42E+07,698.322,54.416,2.60E-05,3.09E+06,2.83E+06
1.42E+07,703.188,53.6218,2.63E-05,3.11E+06,2.84E+06
1.42E+07,708.054,52.8649,2.65E-05,3.12E+06,2.85E+06
1.42E+07,712.919,52.1421,2.67E-05,3.14E+06,2.87E+06
1.42E+07,717.785,51.4505,2.69E-05,3.15E+06,2.88E+06
1.42E+07,722.651,50.7877,2.71E-05,3.17E+06,2.89E+06
1.42E+07,727.517,50.1514,2.73E-05,3.19E+06,2.90E+06
1.42E+07,732.383,49.5397,2.75E-05,3.20E+06,2.91E+06
1.42E+07,737.248,48.9508,2.78E-05,3.22E+06,2.92E+06
